Area Name,Date,# of Hunters,# of Ducks,# of Geese,# of Waterfowl,Average Ducks,Average Geese,Average Waterfowl,#1 Species,#2 Species
Freitas North,11/14,5,5,0,5,1.0,0.0,1.0,MALL,GADW
Freitas North,11/17,18,7,0,7,0.4,0.0,0.4,MALL,AGWT
Freitas North,11/18,7,4,0,4,0.6,0.0,0.6,MALL,AGWT
Freitas South,11/14,1,1,0,1,1.0,0.0,1.0,AGWT,
Freitas South,11/18,3,1,0,1,0.3,0.0,0.3,AGWT,
Gadwall,11/14,5,7,0,7,1.4,0.0,1.4,NSHO,
Gadwall,11/17,14,9,0,9,0.6,0.0,0.6,NSHO,GADW
Gadwall,11/18,2,3,0,3,1.5,0.0,1.5,MALL,NSHO
Goodyear Slough,11/14,11,13,0,13,1.2,0.0,1.2,NSHO,MALL
Goodyear Slough,11/17,5,7,0,7,1.4,0.0,1.4,NSHO,AMWI
Goodyear Slough,11/18,2,0,0,0,0.0,0.0,0.0,,
Gray Lodge,11/14,78,94,3,97,1.2,0.0,1.2,RNDU,MALL
Gray Lodge,11/17,162,236,16,252,1.5,0.1,1.6,RNDU,GADW
Gray Lodge,11/18,112,85,9,94,0.8,0.1,0.8,RNDU,GADW
Grizzly Island,11/14,53,33,0,33,0.6,0.0,0.6,NSHO,BUFF
Grizzly Island,11/17,72,56,1,57,0.8,0.0,0.8,NSHO,AMWI
Grizzly Island,11/18,91,39,0,39,0.4,0.0,0.4,AGWT,NSHO
Honey Lake - Dakin,11/14,3,1,0,1,0.3,0.0,0.3,AMWI,
Honey Lake - Fleming,11/14,7,21,0,21,3.0,0.0,3.0,NSHO,MALL
Honey Lake - Fleming,11/17,10,35,0,35,3.5,0.0,3.5,MALL,NSHO
Howard Slough,11/14,28,17,0,17,0.6,0.0,0.6,MALL,NOPI
Howard Slough,11/17,34,16,2,18,0.5,0.1,0.5,NOPI,MALL
Howard Slough,11/18,18,4,0,4,0.2,0.0,0.2,AGWT,AMWI
Island Slough,11/14,3,12,0,12,4.0,0.0,4.0,NSHO,AGWT
Island Slough,11/17,11,14,0,14,1.3,0.0,1.3,NSHO,AMWI
Island Slough,11/18,11,13,0,13,1.2,0.0,1.2,NSHO,AGWT
Kern,11/14,54,185,1,186,3.4,0.0,3.4,NSHO,GADW
Kern,11/17,66,173,0,173,2.6,0.0,2.6,GADW,NSHO
Kesterson,11/14,28,18,0,18,0.6,0.0,0.6,NSHO,CITE
Kesterson,11/17,54,26,2,28,0.5,0.0,0.5,NSHO,AGWT
Kesterson,11/18,24,4,0,4,0.2,0.0,0.2,BUFF,MALL
Little Dry Creek,11/14,57,95,2,97,1.7,0.0,1.7,MALL,GADW
Little Dry Creek,11/17,66,82,2,84,1.2,0.0,1.3,MALL,NOPI
Little Dry Creek,11/18,60,43,3,46,0.7,0.1,0.8,MALL,AMWI
Llano Seco,11/14,18,7,2,9,0.4,0.1,0.5,AMWI,AGWT
Llano Seco,11/17,22,7,1,8,0.3,0.0,0.4,AMWI,GADW
Llano Seco,11/18,14,7,2,9,0.5,0.1,0.6,GADW,AMWI
Los Banos,11/14,25,24,0,24,1.0,0.0,1.0,MALL,GADW
Los Banos,11/17,76,44,0,44,0.6,0.0,0.6,NSHO,GADW
Los Banos,11/18,39,3,0,3,0.1,0.0,0.1,MALL,CITE
Mendota,11/14,75,59,2,61,0.8,0.0,0.8,MALL,NSHO
Mendota,11/17,148,66,1,67,0.4,0.0,0.5,NSHO,MALL
Mendota,11/18,81,28,0,28,0.3,0.0,0.3,NSHO,MALL
Merced,11/14,21,89,0,89,4.2,0.0,4.2,NSHO,MALL
Merced,11/17,33,89,0,89,2.7,0.0,2.7,NSHO,MALL
Sacramento,11/14,83,127,24,151,1.5,0.3,1.8,NSHO,RNDU
Sacramento,11/17,121,148,22,170,1.2,0.2,1.4,NSHO,GADW
Sacramento,11/18,87,52,10,62,0.6,0.1,0.7,NSHO,NOPI
Salt Slough,11/14,10,16,1,17,1.6,0.1,1.7,MALL,GADW
Salt Slough,11/17,29,22,0,22,0.8,0.0,0.8,MALL,AGWT
Salt Slough,11/18,17,15,0,15,0.9,0.0,0.9,MALL,OTDU
Sonny Bono,11/14,8,0,13,13,0.0,1.6,1.6,CAGO,CAGO
Sonny Bono,11/17,18,0,7,7,0.0,0.4,0.4,LSGO,
Sonny Bono,11/18,17,3,2,5,0.2,0.1,0.3,GADW,LSGO
San Jacinto,11/14,108,405,1,406,3.8,0.0,3.8,NSHO,AMWI
San Jacinto,11/17,156,398,0,398,2.6,0.0,2.6,AMWI,AGWT
San Luis,11/14,26,26,1,27,1.0,0.0,1.0,MALL,NSHO
San Luis,11/17,54,54,0,54,1.0,0.0,1.0,MALL,NSHO
San Luis,11/18,30,12,0,12,0.4,0.0,0.4,MALL,AGWT
Shasta Valley,11/14,19,76,0,76,4.0,0.0,4.0,AGWT,MALL
Shasta Valley,11/17,20,36,0,36,1.8,0.0,1.8,AGWT,MALL
Shasta Valley,11/18,17,11,0,11,0.6,0.0,0.6,AGWT,MALL
Sutter,11/14,36,19,1,20,0.5,0.0,0.6,AMWI,NOPI
Sutter,11/17,41,39,4,43,1.0,0.1,1.0,NOPI,MALL
Sutter,11/18,41,16,7,23,0.4,0.2,0.6,GWFG,AGWT
Volta,11/14,11,14,0,14,1.3,0.0,1.3,NSHO,MALL
Volta,11/17,44,40,1,41,0.9,0.0,0.9,CITE,AGWT
Volta,11/18,17,2,0,2,0.1,0.0,0.1,MALL,GADW
West Bear Creek,11/17,27,9,0,9,0.3,0.0,0.3,AGWT,MALL
West Bear Creek,11/18,12,6,0,6,0.5,0.0,0.5,MALL,AGWT
West Family Jr,11/17,2,1,0,1,0.5,0.0,0.5,AGWT,
West Family Jr,11/18,2,5,0,5,2.5,0.0,2.5,NSHO,
Willow Creek,11/18,1,7,0,7,7.0,0.0,7.0,GADW,AMWI
Wister,11/14,70,90,6,96,1.3,0.1,1.4,AGWT,GADW
Wister,11/17,149,258,4,262,1.7,0.0,1.8,AMWI,GADW
Wister,11/18,55,33,10,43,0.6,0.2,0.8,LSGO,CITE
Yolo,11/14,156,368,16,384,2.4,0.1,2.5,NSHO,AGWT
Yolo,11/17,207,325,7,332,1.6,0.0,1.6,NSHO,AGWT
Yolo,11/18,157,157,2,159,1.0,0.0,1.0,NSHO,AGWT
Ash Creek,11/21,19,53,4,57,2.8,0.2,3.0,MALL,AGWT
Ash Creek,11/24,32,87,14,101,2.7,0.4,3.2,MALL,AMWI
Ash Creek,11/25,8,2,0,2,0.3,0.0,0.3,MALL,
Butte Valley,11/21,3,0,0,0,0.0,0.0,0.0,,
Butte Valley,11/24,8,9,0,9,1.1,0.0,1.1,NOPI,AMWI
Butte Valley,11/25,1,0,0,0,0.0,0.0,0.0,,
China Island,11/21,19,5,0,5,0.3,0.0,0.3,WODU,AGWT
China Island,11/24,19,5,0,5,0.3,0.0,0.3,MALL,AGWT
China Island,11/25,10,0,0,0,0.0,0.0,0.0,,
Colusa,11/21,96,181,2,183,1.9,0.0,1.9,NOPI,NSHO
Colusa,11/24,110,204,5,209,1.9,0.0,1.9,AMWI,NSHO
Colusa,11/25,64,68,0,68,1.1,0.0,1.1,NSHO,MALL
Delevan,11/21,155,236,6,242,1.5,0.0,1.6,GADW,NSHO
Delevan,11/24,208,372,11,383,1.8,0.1,1.8,AMWI,AGWT
Delevan,11/25,106,130,1,131,1.2,0.0,1.2,AMWI,NSHO
Freitas North,11/21,12,9,0,9,0.8,0.0,0.8,MALL,AGWT
Freitas North,11/24,19,16,0,16,0.8,0.0,0.8,AGWT,NSHO
Freitas North,11/25,1,0,0,0,0.0,0.0,0.0,,
Freitas South,11/21,6,0,0,0,0.0,0.0,0.0,,
Freitas South,11/24,16,1,0,1,0.1,0.0,0.1,AGWT,BWTE
Freitas South,11/25,2,2,0,2,1.0,0.0,1.0,,
Gadwall,11/21,23,0,0,0,0.0,0.0,0.0,,
Gadwall,11/24,21,11,0,11,0.5,0.0,0.5,NSHO,AGWT
Gadwall,11/25,10,5,0,5,0.5,0.0,0.5,AGWT,NSHO
Gray Lodge,11/21,216,256,13,269,1.2,0.1,1.2,AMWI,AGWT
Gray Lodge,11/24,329,226,4,230,0.7,0.0,0.7,AGWT,AMWI
Gray Lodge,11/25,188,96,3,99,0.5,0.0,0.5,MALL,AMWI
Grizzly Island,11/24,121,166,1,167,1.4,0.0,1.4,NSHO,AGWT
Grizzly Island,11/25,70,57,0,57,0.8,0.0,0.8,AMWI,AGWT
Honey Lake - Fleming,11/21,5,2,1,3,0.4,0.2,0.6,MALL,NOPI
Honey Lake - Fleming,11/24,2,1,0,1,0.5,0.0,0.5,NOPI,
Honey Lake - Fleming,11/25,1,1,0,1,1.0,0.0,1.0,NOPI,
Honey Lake - Fleming,11/21,4,19,1,20,4.8,0.3,5.0,MALL,NOPI
Honey Lake - Fleming,11/24,10,13,0,13,1.3,0.0,1.3,MALL,AGWT
Honey Lake - Fleming,11/25,5,8,0,8,1.6,0.0,1.6,MALL,AGWT
Howard Slough,11/21,44,63,0,63,1.4,0.0,1.4,NOPI,AMWI
Howard Slough,11/24,54,135,4,139,2.5,0.1,2.6,MALL,AGWT
Howard Slough,11/25,39,45,1,46,1.2,0.0,1.2,AMWI,MALL
Island Slough,11/21,54,24,0,24,0.4,0.0,0.4,NSHO,MALL
Island Slough,11/24,54,24,0,24,0.4,0.0,0.4,AGWT,NSHO
Island Slough,11/25,26,9,0,9,0.3,0.0,0.3,AMWI,AGWT
Kern,11/21,52,98,0,98,1.9,0.0,1.9,NSHO,GADW
Kern,11/24,65,98,0,98,1.5,0.0,1.5,NSHO,GADW
Little Dry Creek,11/21,93,131,2,133,1.4,0.0,1.4,MALL,AMWI
Little Dry Creek,11/24,92,237,0,237,2.6,0.0,2.6,AMWI,MALL
Little Dry Creek,11/25,51,76,4,80,1.5,0.1,1.6,MALL,AMWI
Llano Seco,11/21,19,26,0,26,1.4,0.0,1.4,AMWI,MALL
Llano Seco,11/24,26,55,0,55,2.1,0.0,2.1,AGWT,MALL
Llano Seco,11/25,18,19,0,19,1.1,0.0,1.1,AMWI,AGWT
Los Banos,11/21,82,36,0,36,0.4,0.0,0.4,AGWT,MALL
Los Banos,11/24,116,35,0,35,0.3,0.0,0.3,MALL,AGWT
Los Banos,11/25,49,26,2,28,0.5,0.0,0.6,AGWT,MALL
Mendota,11/21,171,53,5,58,0.3,0.0,0.3,NSHO,AGWT
Mendota,11/24,189,80,0,80,0.4,0.0,0.4,AGWT,MALL
Mendota,11/25,59,31,2,33,0.5,0.0,0.6,AGWT,MALL
Merced,11/21,34,48,3,51,1.4,0.1,1.5,NSHO,AGWT
Merced,11/24,38,34,1,35,0.9,0.0,0.9,NSHO,MALL
Sacramento,11/21,169,232,39,271,1.4,0.2,1.6,MALL,NSHO
Sacramento,11/24,183,331,26,357,1.8,0.1,2.0,AGWT,AMWI
Sacramento,11/25,115,84,9,93,0.7,0.1,0.8,MALL,AGWT
Salt Slough,11/21,24,27,0,27,1.1,0.0,1.1,MALL,AGWT
Salt Slough,11/24,30,14,0,14,0.5,0.0,0.5,MALL,CITE
Salt Slough,11/25,10,2,0,2,0.2,0.0,0.2,MALL,AGWT
Sonny Bono,11/21,6,0,2,2,0.0,0.3,0.3,LSGO,
Sonny Bono,11/24,14,6,7,13,0.4,0.5,0.9,LSGO,CITE
Sonny Bono,11/25,13,6,1,7,0.5,0.1,0.5,NSHO,CITE
San Jacinto,11/21,167,263,0,263,1.6,0.0,1.6,AGWT,CITE
San Jacinto,11/24,168,195,0,195,1.2,0.0,1.2,NSHO,CITE
San Luis,11/21,56,63,0,63,1.1,0.0,1.1,NSHO,MALL
San Luis,11/24,97,120,0,120,1.2,0.0,1.2,AGWT,MALL
San Luis,11/25,28,27,0,27,1.0,0.0,1.0,MALL,WODU
Shasta Valley,11/21,33,87,0,87,2.6,0.0,2.6,AGWT,MALL
Shasta Valley,11/24,27,64,1,65,2.4,0.0,2.4,AGWT,MALL
Shasta Valley,11/25,12,4,0,4,0.3,0.0,0.3,MALL,NOPI
Sutter,11/21,46,44,1,45,1.0,0.0,1.0,NSHO,MALL
Sutter,11/24,63,31,0,31,0.5,0.0,0.5,AGWT,AMWI
Sutter,11/25,26,67,0,67,2.6,0.0,2.6,AGWT,MALL
Volta,11/21,40,33,0,33,0.8,0.0,0.8,NSHO,AGWT
Volta,11/24,51,38,0,38,0.7,0.0,0.7,AGWT,MALL
Volta,11/25,18,13,0,13,0.7,0.0,0.7,NSHO,CITE
West Bear Creek,11/21,14,4,1,5,0.3,0.1,0.4,AMWI,MALL
West Bear Creek,11/24,15,10,0,10,0.7,0.0,0.7,AGWT,AMWI
West Bear Creek,11/25,14,8,0,8,0.6,0.0,0.6,MALL,AGWT
Willow Creek,11/21,3,4,0,4,1.3,0.0,1.3,AMWI,MALL
Willow Creek,11/24,1,2,0,2,2.0,0.0,2.0,MALL,NOPI
Willow Creek,11/25,3,3,0,3,1.0,0.0,1.0,MALL,GADW
Wister,11/21,112,125,17,142,1.1,0.2,1.3,AMWI,AMWI
Wister,11/24,179,94,14,108,0.5,0.1,0.6,NSHO,AMWI
Wister,11/25,59,33,1,34,0.6,0.0,0.6,NSHO,AMWI
Yolo,11/21,246,309,5,314,1.3,0.0,1.3,NSHO,AGWT
Yolo,11/24,187,227,1,228,1.2,0.0,1.2,NSHO,AGWT
Yolo,11/25,133,122,0,122,0.9,0.0,0.9,AGWT,NSHO
Ash Creek,11/28,14,17,1,18,1.2,0.1,1.3,AMWI,MALL
Ash Creek,12/1,18,47,4,51,2.6,0.2,2.8,AMWI,MALL
Ash Creek,12/2,6,7,3,10,1.2,0.5,1.7,MALL,CAGO
Butte Valley,11/28,5,5,0,5,1.0,0.0,1.0,AGWT,NOPI
Butte Valley,12/1,2,2,0,2,1.0,0.0,1.0,BUFF,
China Island,11/28,10,3,0,3,0.3,0.0,0.3,AGWT,MALL
China Island,12/1,26,15,0,15,0.6,0.0,0.6,MALL,AGWT
China Island,12/2,13,2,0,2,0.2,0.0,0.2,AGWT,
Colusa,11/28,84,110,2,112,1.3,0.0,1.3,MALL,GADW
Colusa,12/1,83,126,1,127,1.5,0.0,1.5,AMWI,NSHO
Colusa,12/2,74,53,2,55,0.7,0.0,0.7,MALL,AMWI
Delevan,11/28,137,300,7,307,2.2,0.1,2.2,MALL,GADW
Delevan,12/1,185,333,5,338,1.8,0.0,1.8,NSHO,AMWI
Delevan,12/2,117,207,5,212,1.8,0.0,1.8,AMWI,NSHO
Delta - Twitchell,12/1,11,28,0,28,2.5,0.0,2.5,NSHO,MALL
Freitas North,11/28,6,17,0,17,2.8,0.0,2.8,MALL,AGWT
Freitas North,12/1,26,46,0,46,1.8,0.0,1.8,MALL,AGWT
Freitas North,12/2,5,9,0,9,1.8,0.0,1.8,MALL,AGWT
Freitas South,11/28,4,4,0,4,1.0,0.0,1.0,MALL,
Freitas South,12/1,16,19,0,19,1.2,0.0,1.2,AGWT,MALL
Freitas South,12/2,5,4,0,4,0.8,0.0,0.8,AGWT,MALL
Gadwall,11/28,22,21,0,21,1.0,0.0,1.0,AGWT,NSHO
Gadwall,12/1,30,23,0,23,0.8,0.0,0.8,NSHO,AGWT
Gadwall,12/2,5,8,0,8,1.6,0.0,1.6,NSHO,AMWI
Goodyear Slough,11/28,5,17,0,17,3.4,0.0,3.4,AGWT,AMWI
Goodyear Slough,12/1,17,26,0,26,1.5,0.0,1.5,AMWI,NSHO
Goodyear Slough,12/2,3,0,0,0,0.0,0.0,0.0,,
Gray Lodge,11/28,169,120,0,120,0.7,0.0,0.7,AMWI,AGWT
Gray Lodge,12/1,285,260,1,261,0.9,0.0,0.9,AMWI,NSHO
Gray Lodge,12/2,125,102,2,104,0.8,0.0,0.8,AMWI,GADW
Grizzly Island,11/28,62,71,0,71,1.1,0.0,1.1,AGWT,NSHO
Grizzly Island,12/1,156,324,0,324,2.1,0.0,2.1,AGWT,AMWI
Grizzly Island,12/2,93,115,0,115,1.2,0.0,1.2,AMWI,NOPI
Honey Lake - Dakin,11/28,2,0,0,0,0.0,0.0,0.0,,
Honey Lake - Dakin,12/1,2,0,0,0,0.0,0.0,0.0,,
Honey Lake - Dakin,12/2,3,0,0,0,0.0,0.0,0.0,,
Honey Lake - Fleming,11/28,10,2,0,2,0.2,0.0,0.2,MALL,NOPI
Honey Lake - Fleming,12/1,10,11,0,11,1.1,0.0,1.1,NOPI,NSHO
Howard Slough,11/28,53,164,1,165,3.1,0.0,3.1,AGWT,AMWI
Howard Slough,12/1,79,250,1,251,3.2,0.0,3.2,AGWT,AMWI
Howard Slough,12/2,32,64,1,65,2.0,0.0,2.0,AGWT,NSHO
Island Slough,11/28,8,9,0,9,1.1,0.0,1.1,AMWI,CITE
Island Slough,12/1,18,29,0,29,1.6,0.0,1.6,NSHO,AMWI
Island Slough,12/2,12,14,0,14,1.2,0.0,1.2,RUDU,NSHO
Joice Island,12/2,23,83,0,83,3.6,0.0,3.6,MALL,NSHO
Kern,11/28,72,139,0,139,1.9,0.0,1.9,NSHO,GADW
Kern,12/1,72,122,0,122,1.7,0.0,1.7,NSHO,NOPI
Kesterson,11/28,27,29,0,29,1.1,0.0,1.1,AGWT,NSHO
Kesterson,12/1,67,47,0,47,0.7,0.0,0.7,AGWT,MALL
Kesterson,12/2,44,29,0,29,0.7,0.0,0.7,MALL,AGWT
Little Dry Creek,11/28,92,165,1,166,1.8,0.0,1.8,AMWI,MALL
Little Dry Creek,12/1,110,360,6,366,3.3,0.1,3.3,AMWI,MALL
Little Dry Creek,12/2,73,216,4,220,3.0,0.1,3.0,AMWI,NOPI
Llano Seco,11/28,19,33,1,34,1.7,0.1,1.8,AGWT,NSHO
Llano Seco,12/1,34,71,3,74,2.1,0.1,2.2,AGWT,AMWI
Llano Seco,12/2,23,43,1,44,1.9,0.0,1.9,AGWT,AMWI
Los Banos,11/28,42,37,0,37,0.9,0.0,0.9,MALL,AGWT
Los Banos,12/1,190,162,0,162,0.9,0.0,0.9,AGWT,MALL
Los Banos,12/2,108,66,0,66,0.6,0.0,0.6,AGWT,MALL
Mendota,11/28,78,108,1,109,1.4,0.0,1.4,AGWT,MALL
Mendota,12/1,265,296,5,301,1.1,0.0,1.1,AGWT,MALL
Mendota,12/2,138,101,0,101,0.7,0.0,0.7,MALL,AGWT
Merced,11/28,24,36,0,36,1.5,0.0,1.5,AGWT,NSHO
Merced,12/1,29,83,5,88,2.9,0.2,3.0,AGWT,NSHO
Sacramento,11/28,132,359,32,391,2.7,0.2,3.0,MALL,GADW
Sacramento,12/1,227,344,11,355,1.5,0.0,1.6,AMWI,NSHO
Sacramento,12/2,113,121,14,135,1.1,0.1,1.2,GADW,NSHO
Salt Slough,11/28,25,35,0,35,1.4,0.0,1.4,MALL,AGWT
Salt Slough,12/1,30,51,0,51,1.7,0.0,1.7,AGWT,MALL
Salt Slough,12/2,14,9,0,9,0.6,0.0,0.6,MALL,AGWT
Sonny Bono,11/28,3,0,0,0,0.0,0.0,0.0,,
Sonny Bono,12/1,22,13,2,15,0.6,0.1,0.7,NOPI,NSHO
Sonny Bono,12/2,14,0,0,0,0.0,0.0,0.0,,
San Jacinto,11/28,136,211,0,211,1.6,0.0,1.6,AGWT,NSHO
San Jacinto,12/1,157,224,0,224,1.4,0.0,1.4,NSHO,GADW
San Luis,11/28,43,94,0,94,2.2,0.0,2.2,AGWT,MALL
San Luis,12/1,100,153,0,153,1.5,0.0,1.5,AGWT,MALL
San Luis,12/2,44,56,0,56,1.3,0.0,1.3,AGWT,MALL
Shasta Valley,11/28,13,22,0,22,1.7,0.0,1.7,AGWT,NSHO
Shasta Valley,12/1,19,33,0,33,1.7,0.0,1.7,MALL,NSHO
Shasta Valley,12/2,6,1,0,1,0.2,0.0,0.2,MALL,
Sutter,11/28,40,44,1,45,1.1,0.0,1.1,AMWI,MALL
Sutter,12/1,76,119,1,120,1.6,0.0,1.6,AMWI,AGWT
Sutter,12/2,58,132,1,133,2.3,0.0,2.3,AGWT,AMWI
Volta,11/28,21,40,0,40,1.9,0.0,1.9,CITE,NSHO
Volta,12/1,82,65,0,65,0.8,0.0,0.8,NSHO,MALL
Volta,12/2,21,14,0,14,0.7,0.0,0.7,NSHO,NOPI
West Bear Creek,11/28,13,16,0,16,1.2,0.0,1.2,AGWT,MALL
West Bear Creek,12/1,18,51,0,51,2.8,0.0,2.8,MALL,WODU
West Bear Creek,12/2,21,34,2,36,1.6,0.1,1.7,MALL,AGWT
Willow Creek,11/28,3,3,0,3,1.0,0.0,1.0,MALL,
Willow Creek,12/1,3,3,0,3,1.0,0.0,1.0,MALL,
Wister,11/28,77,82,22,104,1.1,0.3,1.4,NOPI,LSGO
Wister,12/1,204,382,15,397,1.9,0.1,1.9,NOPI,AMWI
Wister,12/2,72,42,2,44,0.6,0.0,0.6,AMWI,NOPI
Yolo,11/28,149,149,4,153,1.0,0.0,1.0,AGWT,NSHO
Yolo,12/1,190,351,3,354,1.8,0.0,1.9,AGWT,NSHO
Yolo,12/2,147,138,1,139,0.9,0.0,0.9,AGWT,AMWI
Ash Creek,12/5,2,7,0,7,3.5,0.0,3.5,MALL,NOPI
Ash Creek,12/8,7,12,0,12,1.7,0.0,1.7,MALL,
Ash Creek,12/9,5,14,0,14,2.8,0.0,2.8,MALL,
China Island,12/5,12,4,0,4,0.3,0.0,0.3,WODU,AGWT
China Island,12/8,15,8,0,8,0.5,0.0,0.5,WODU,AGWT
China Island,12/9,10,9,0,9,0.9,0.0,0.9,AGWT,AMWI
Colusa,12/5,64,190,5,195,3.0,0.1,3.0,NSHO,AMWI
Colusa,12/8,100,143,2,145,1.4,0.0,1.5,NSHO,NOPI
Colusa,12/9,63,93,3,96,1.5,0.0,1.5,AGWT,AMWI
Delevan,12/5,147,500,7,507,3.4,0.0,3.4,NSHO,AGWT
Delevan,12/8,117,274,15,289,2.3,0.1,2.5,AGWT,NSHO
Delevan,12/9,126,273,15,288,2.2,0.1,2.3,AGWT,MALL
Delta - Twitchell,12/5,13,24,2,26,1.8,0.2,2.0,NOPI,MALL
Delta - Twitchell,12/8,7,17,3,20,2.4,0.4,2.9,AGWT,NSHO
Freitas North,12/5,14,42,0,42,3.0,0.0,3.0,MALL,AGWT
Freitas North,12/8,31,15,0,15,0.5,0.0,0.5,AGWT,MALL
Freitas North,12/9,5,16,0,16,3.2,0.0,3.2,MALL,AGWT
Freitas South,12/5,8,14,0,14,1.8,0.0,1.8,MALL,AGWT
Freitas South,12/8,13,8,0,8,0.6,0.0,0.6,AGWT,MALL
Freitas South,12/9,4,9,0,9,2.3,0.0,2.3,MALL,AGWT
Gadwall,12/5,18,37,0,37,2.1,0.0,2.1,NSHO,AGWT
Gadwall,12/8,25,29,0,29,1.2,0.0,1.2,AGWT,NSHO
Gadwall,12/9,20,27,0,27,1.4,0.0,1.4,NSHO,AGWT
Goodyear Slough,12/5,7,12,0,12,1.7,0.0,1.7,AMWI,NSHO
Goodyear Slough,12/8,14,42,0,42,3.0,0.0,3.0,AMWI,AGWT
Goodyear Slough,12/9,13,17,0,17,1.3,0.0,1.3,AGWT,NSHO
Gray Lodge,12/5,133,197,0,197,1.5,0.0,1.5,AMWI,GADW
Gray Lodge,12/8,209,189,3,192,0.9,0.0,0.9,NSHO,AMWI
Gray Lodge,12/9,114,131,2,133,1.1,0.0,1.2,AGWT,NSHO
Grizzly Island,12/5,95,207,0,207,2.2,0.0,2.2,AMWI,MALL
Grizzly Island,12/8,181,281,0,281,1.6,0.0,1.6,AGWT,AMWI
Grizzly Island,12/9,104,132,7,139,1.3,0.1,1.3,MALL,AMWI
Honey Lake - Dakin,12/5,4,0,6,6,0.0,1.5,1.5,CAGO,
Honey Lake - Dakin,12/8,5,5,0,5,1.0,0.0,1.0,MALL,AGWT
Honey Lake - Dakin,12/9,1,1,0,1,1.0,0.0,1.0,AGWT,
Honey Lake - Fleming,12/5,6,0,1,1,0.0,0.2,0.2,CAGO,
Honey Lake - Fleming,12/8,12,25,0,25,2.1,0.0,2.1,MALL,AMWI
Honey Lake - Fleming,12/9,7,11,0,11,1.6,0.0,1.6,AMWI,NSHO
Howard Slough,12/5,55,64,3,67,1.2,0.1,1.2,MALL,NOPI
Howard Slough,12/8,79,65,0,65,0.8,0.0,0.8,MALL,AGWT
Howard Slough,12/9,48,90,0,90,1.9,0.0,1.9,AGWT,AMWI
Island Slough,12/5,21,14,0,14,0.7,0.0,0.7,AMWI,NSHO
Island Slough,12/8,12,16,0,16,1.3,0.0,1.3,NSHO,AMWI
Island Slough,12/9,9,11,0,11,1.2,0.0,1.2,AMWI,AGWT
Joice Island,12/9,30,93,0,93,3.1,0.0,3.1,MALL,NSHO
Kern,12/5,65,154,0,154,2.4,0.0,2.4,GADW,NSHO
Kern,12/8,79,155,0,155,2.0,0.0,2.0,NSHO,NOPI
Kesterson,12/5,39,26,0,26,0.7,0.0,0.7,AGWT,NSHO
Kesterson,12/8,54,38,0,38,0.7,0.0,0.7,AGWT,CITE
Kesterson,12/9,42,59,0,59,1.4,0.0,1.4,AGWT,RNDU
Little Dry Creek,12/5,113,382,4,386,3.4,0.0,3.4,AMWI,NOPI
Little Dry Creek,12/8,117,212,2,214,1.8,0.0,1.8,AMWI,AGWT
Little Dry Creek,12/9,91,225,4,229,2.5,0.0,2.5,AGWT,AMWI
Llano Seco,12/5,24,31,3,34,1.3,0.1,1.4,AMWI,MALL
Llano Seco,12/8,38,22,0,22,0.6,0.0,0.6,GADW,MALL
Llano Seco,12/9,35,112,0,112,3.2,0.0,3.2,AGWT,AMWI
Los Banos,12/5,81,110,0,110,1.4,0.0,1.4,AGWT,NSHO
Los Banos,12/8,123,133,0,133,1.1,0.0,1.1,AGWT,MALL
Los Banos,12/9,73,90,0,90,1.2,0.0,1.2,MALL,AGWT
Mendota,12/5,157,184,4,188,1.2,0.0,1.2,AGWT,MALL
Mendota,12/8,243,254,5,259,1.0,0.0,1.1,AGWT,MALL
Mendota,12/9,97,150,3,153,1.5,0.0,1.6,AGWT,RNDU
Merced,12/5,37,93,0,93,2.5,0.0,2.5,AGWT,MALL
Merced,12/8,38,23,0,23,0.6,0.0,0.6,MALL,AGWT
Sacramento,12/5,129,354,14,368,2.7,0.1,2.9,GADW,NSHO
Sacramento,12/8,163,137,19,156,0.8,0.1,1.0,GADW,NSHO
Sacramento,12/9,163,143,19,162,0.9,0.1,1.0,AGWT,MALL
Salt Slough,12/5,16,41,0,41,2.6,0.0,2.6,AGWT,MALL
Salt Slough,12/8,27,39,0,39,1.4,0.0,1.4,AGWT,MALL
Salt Slough,12/9,24,36,0,36,1.5,0.0,1.5,MALL,NOPI
Sonny Bono,12/5,8,6,15,21,0.8,1.9,2.6,LSGO,NSHO
Sonny Bono,12/8,22,17,12,29,0.8,0.5,1.3,LSGO,CITE
Sonny Bono,12/9,13,0,2,2,0.0,0.2,0.2,LSGO,ROGO
San Jacinto,12/5,139,243,0,243,1.7,0.0,1.7,AGWT,AMWI
San Jacinto,12/8,171,235,0,235,1.4,0.0,1.4,NSHO,AGWT
San Luis,12/5,54,84,1,85,1.6,0.0,1.6,AGWT,MALL
San Luis,12/8,88,131,0,131,1.5,0.0,1.5,AGWT,MALL
San Luis,12/9,15,9,2,11,0.6,0.1,0.7,MALL,AGWT
Shasta Valley,12/8,11,21,1,22,1.9,0.1,2.0,MALL,NSHO
Shasta Valley,12/9,11,9,0,9,0.8,0.0,0.8,AGWT,RNDU
Sutter,12/5,63,122,0,122,1.9,0.0,1.9,AGWT,NOPI
Sutter,12/8,74,159,5,164,2.1,0.1,2.2,AGWT,AMWI
Sutter,12/9,74,143,0,143,1.9,0.0,1.9,AGWT,AMWI
Volta,12/5,34,34,0,34,1.0,0.0,1.0,AGWT,NSHO
