Area Name,Date,# of Hunters,# of Ducks,# of Geese,# of Waterfowl,Average Ducks,Average Geese,Average Waterfowl,#1 Species,#2 Species
Shasta Valley,11/12,16,21,1,22,1.3,0.1,1.4,AGWT,MALL
Shasta Valley,11/13,17,7,4,11,0.4,0.2,0.6,CAGO,MALL
Sutter,11/9,45,68,1,69,1.5,0.0,1.5,AGWT,AMWI
Sutter,11/12,47,44,1,45,0.9,0.0,1.0,AMWI,NSHO
Sutter,11/13,35,60,0,60,1.7,0.0,1.7,AGWT,AMWI
Volta,11/9,12,15,0,15,1.3,0.0,1.3,AGWT,CITE
Volta,11/12,32,16,0,16,0.5,0.0,0.5,MALL,GADW
Volta,11/13,9,6,0,6,0.7,0.0,0.7,CITE,MALL
Willow Creek,11/9,2,0,0,0,0.0,0.0,0.0,,
Willow Creek,11/12,7,7,1,8,1.0,0.1,1.1,GADW,GADW
Willow Creek,11/13,2,0,0,0,0.0,0.0,0.0,,
Wister,11/9,64,53,0,53,0.8,0.0,0.8,NOPI,NOPI
Wister,11/12,170,111,11,122,0.7,0.1,0.7,AGWT,RUDU
Wister,11/13,54,5,1,6,0.1,0.0,0.1,AGWT,CITE
Yolo,11/9,94,80,1,81,0.9,0.0,0.9,AGWT,NSHO
Yolo,11/12,178,65,0,65,0.4,0.0,0.4,AGWT,NSHO
Yolo,11/13,144,67,0,67,0.5,0.0,0.5,AGWT,NOPI
Ash Creek,11/16,24,29,4,33,1.2,0.2,1.4,MALL,AMWI
Ash Creek,11/19,27,86,3,89,3.2,0.1,3.3,MALL,AMWI
Ash Creek,11/20,12,19,4,23,1.6,0.3,1.9,MALL,AMWI
Butte Valley,11/16,16,6,5,11,0.38,0.31,0.69,MALL,NOPI
Butte Valley,11/19,14,12,6,18,0.86,0.43,1.29,AMWI,NOPI
Butte Valley,11/20,3,0,2,2,0.00,0.67,0.67,CAGO,
China Island,11/16,12,2,0,2,0.2,0.0,0.2,MALL,AGWT
China Island,11/19,13,0,0,0,0.0,0.0,0.0,,
China Island,11/20,10,0,0,0,0.0,0.0,0.0,,
Colusa,11/16,43,33,1,34,0.8,0.0,0.8,MALL,GADW
Colusa,11/19,87,139,1,140,1.6,0.0,1.6,NSHO,GADW
Colusa,11/20,59,48,4,52,0.8,0.1,0.9,MALL,NOPI
Delevan,11/16,97,144,4,148,1.5,0.0,1.5,NSHO,NOPI
Delevan,11/19,151,577,13,590,3.8,0.0,3.9,NSHO,GADW
Delevan,11/20,121,202,3,205,1.7,0.0,1.7,NSHO,GADW
Freitas North,11/16,4,7,0,7,1.8,0.0,1.8,MALL,NSHO
Freitas North,11/19,18,14,0,14,0.8,0.0,0.8,MALL,AGWT
Freitas North,11/20,3,0,0,0,0.0,0.0,0.0,,
Freitas South,11/16,1,0,0,0,0.0,0.0,0.0,,
Freitas South,11/19,3,8,0,8,2.7,0.0,2.7,MALL,CITE
Freitas South,11/20,3,0,0,0,0.0,0.0,0.0,,
Gadwall,11/16,4,1,0,1,0.3,0.0,0.3,WODU,
Gadwall,11/19,10,17,0,17,1.7,0.0,1.7,MALL,AGWT
Gadwall,11/20,6,1,0,1,0.2,0.0,0.2,AGWT,
Gray Lodge,11/16,124,122,2,124,1.0,0.0,1.0,NSHO,MALL
Gray Lodge,11/19,258,514,2,516,2.0,0.0,2.0,AMWI,RNDU
Gray Lodge,11/20,139,174,2,176,1.3,0.0,1.3,RNDU,AMWI
Grizzly Island,11/16,73,53,2,55,0.7,0.0,0.8,MALL,NOPI
Grizzly Island,11/19,163,99,0,99,0.6,0.0,0.6,MALL,NSHO
Grizzly Island,11/20,79,36,0,36,0.5,0.0,0.5,AGWT,NOPI
Honey Lake- Dakin,11/16,4,0,0,0,0.0,0.0,0.0,,
Honey Lake- Dakin,11/19,8,1,1,2,0.1,0.1,0.3,AGWT,
Honey Lake- Dakin,11/20,4,0,2,2,0.0,0.5,0.5,CAGO,
Honey Lake - Fleming,11/16,7,2,0,2,0.3,0.0,0.3,NOPI,
Honey Lake - Fleming,11/19,8,11,0,11,1.4,0.0,1.4,MALL,AMWI
Honey Lake - Fleming,11/20,5,2,0,2,0.4,0.0,0.4,AMWI,AGWT
Howard Slough,11/16,38,36,0,36,0.9,0.0,0.9,AGWT,AMWI
Howard Slough,11/19,78,177,0,177,2.3,0.0,2.3,MALL,AMWI
Howard Slough,11/20,69,147,0,147,2.1,0.0,2.1,AMWI,MALL
Kern,11/16,51,186,0,186,3.6,0.0,3.6,GADW,NSHO
Kern,11/19,64,158,0,158,2.5,0.0,2.5,NSHO,GADW
Kesterson,11/16,17,18,0,18,1.1,0.0,1.1,MALL,AGWT
Kesterson,11/19,43,43,1,44,1.0,0.0,1.0,AGWT,NSHO
Kesterson,11/20,31,5,0,5,0.2,0.0,0.2,AGWT,NSHO
Little Dry Creek,11/16,73,136,0,136,1.9,0.0,1.9,MALL,AMWI
Little Dry Creek,11/19,89,243,0,243,2.7,0.0,2.7,AMWI,MALL
Little Dry Creek,11/20,71,141,0,141,2.0,0.0,2.0,AMWI,AGWT
Llano Seco,11/16,19,26,0,26,1.4,0.0,1.4,AMWI,NSHO
Llano Seco,11/19,58,112,4,116,1.9,0.1,2.0,AMWI,MALL
Llano Seco,11/20,54,117,5,122,2.2,0.1,2.3,AMWI,NSHO
Los Banos,11/16,46,37,0,37,0.8,0.0,0.8,AGWT,MALL
Los Banos,11/19,78,82,0,82,1.1,0.0,1.1,AGWT,MALL
Los Banos,11/20,53,23,0,23,0.4,0.0,0.4,AGWT,MALL
Mendota,11/16,124,99,1,100,0.8,0.0,0.8,MALL,NOPI
Mendota,11/19,221,277,5,282,1.3,0.0,1.3,AGWT,MALL
Mendota,11/20,136,76,0,76,0.6,0.0,0.6,AGWT,MALL
Merced,11/16,13,10,0,10,0.8,0.0,0.8,MALL,RUDU
Merced,11/19,22,59,6,65,2.7,0.3,3.0,MALL,NOPI
Sacramento,11/16,88,80,3,83,0.9,0.0,0.9,NSHO,REDH
Sacramento,11/19,204,559,16,575,2.7,0.1,2.8,NSHO,AGWT
Sacramento,11/20,155,257,15,272,1.7,0.1,1.8,AGWT,NSHO
Salt Slough,11/16,16,17,0,17,1.1,0.0,1.1,MALL,AGWT
Salt Slough,11/19,30,24,0,24,0.8,0.0,0.8,MALL,AGWT
Salt Slough,11/20,32,6,0,6,0.2,0.0,0.2,MALL,AGWT
Sonny Bono,11/16,1,0,0,0,0.0,0.0,0.0,,
Sonny Bono,11/19,9,0,23,23,0.0,2.6,2.6,LSGO,ROGO
Sonny Bono,11/20,10,0,2,2,0.0,0.2,0.2,LSGO,
San Jacinto,11/19,133,291,0,291,2.2,0.0,2.2,AGWT,AMWI
San Luis,11/16,38,46,0,46,1.2,0.0,1.2,MALL,AGWT
San Luis,11/19,73,86,3,89,1.2,0.0,1.2,AGWT,MALL
San Luis,11/20,42,26,0,26,0.6,0.0,0.6,AGWT,MALL
Shasta Valley,11/16,12,9,2,11,0.8,0.2,0.9,NOPI,MALL
Shasta Valley,11/19,11,13,0,13,1.2,0.0,1.2,MALL,GADW
Shasta Valley,11/20,17,18,0,18,1.1,0.0,1.1,AGWT,MALL
Sutter,11/16,31,33,1,34,1.1,0.0,1.1,AMWI,NSHO
Sutter,11/19,47,77,3,80,1.6,0.1,1.7,NSHO,AMWI
Sutter,11/20,37,33,0,33,0.9,0.0,0.9,MALL,NOPI
Volta,11/16,24,29,0,29,1.2,0.0,1.2,AGWT,MALL
Volta,11/19,49,31,0,31,0.6,0.0,0.6,MALL,AGWT
Volta,11/20,21,11,0,11,0.5,0.0,0.5,AGWT,MALL
West Bear Creek,11/19,48,116,2,118,2.4,0.0,2.5,WODU,MALL
West Bear Creek,11/20,26,35,0,35,1.3,0.0,1.3,WODU,MALL
Willow Creek,11/16,0,0,0,0,0.0,0.0,0.0,,
Willow Creek,11/19,3,5,0,5,1.7,0.0,1.7,BUFF,GADW
Willow Creek,11/20,0,0,0,0,0.0,0.0,0.0,,
Wister,11/16,81,44,19,63,0.5,0.2,0.8,LSGO,AMWI
Wister,11/19,129,85,21,106,0.7,0.2,0.8,AMWI,LSGO
Wister,11/20,38,29,7,36,0.8,0.2,0.9,AMWI,LSGO
Yolo,11/16,40,93,4,97,2.3,0.1,2.4,AGWT,NOPI
Yolo,11/19,155,168,4,172,1.1,0.0,1.1,AGWT,NSHO
Yolo,11/20,223,52,5,57,0.2,0.0,0.3,AGWT,NOPI
Ash Creek,11/23,20,73,16,89,3.7,0.8,4.5,MALL,AMWI
Ash Creek,11/26,31,44,0,44,1.4,0.0,1.4,MALL,AMWI
Ash Creek,11/27,9,6,2,8,0.7,0.2,0.9,AGWT,CAGO
Butte Valley,11/23,6,17,0,17,0.4,0.0,0.4,NSHO,AMWI
Butte Valley,11/26,9,21,1,22,0.4,9.0,0.4,NSHO,AGWT
Butte Valley,11/27,3,2,1,3,1.5,3.0,1.0,AMWI,
China Island,11/23,17,1,0,1,0.1,0.0,0.1,MALL,
China Island,11/26,19,3,0,3,0.2,0.0,0.2,MALL,AGWT
China Island,11/27,6,0,0,0,0.0,0.0,0.0,,
Colusa,11/23,91,36,0,36,0.4,0.0,0.4,MALL,GADW
Colusa,11/26,80,77,2,79,1.0,0.0,1.0,AGWT,AMWI
Colusa,11/27,38,38,1,39,1.0,0.0,1.0,NOPI,GADW
Delevan,11/23,133,362,10,372,2.7,0.1,2.8,NSHO,AGWT
Delevan,11/26,208,495,8,503,2.4,0.0,2.4,AGWT,NOPI
Delevan,11/27,126,335,13,348,2.7,0.1,2.8,NSHO,AGWT
Freitas North,11/23,16,22,0,22,1.4,0.0,1.4,MALL,AGWT
Freitas North,11/26,14,2,0,2,0.1,0.0,0.1,MALL,OTDU
Freitas North,11/27,13,4,0,4,0.3,0.0,0.3,MALL,
Freitas South,11/23,3,0,0,0,0.0,0.0,0.0,,
Freitas South,11/26,10,3,0,3,0.3,0.0,0.3,MALL,
Freitas South,11/27,5,1,0,1,0.2,0.0,0.2,AGWT,
Gadwall,11/23,20,7,0,7,0.4,0.0,0.4,AGWT,AGWT
Gadwall,11/26,15,9,0,9,0.6,0.0,0.6,CANV,AGWT
Gadwall,11/27,10,2,0,2,0.2,0.0,0.2,MALL,NSHO
Grizzly Island,11/23,104,56,1,57,0.5,0.0,0.5,AGWT,NOPI
Grizzly Island,11/26,128,86,0,86,0.7,0.0,0.7,AGWT,NSHO
Grizzly Island,11/27,89,43,0,43,0.5,0.0,0.5,NOPI,AGWT
Honey Lake - Dakin,11/23,5,7,0,7,0.7,0.0,0.7,MALL,
Honey Lake - Dakin,11/26,4,4,0,4,1.0,0.0,1.0,MALL,AGWT
Honey Lake - Dakin,11/27,1,0,0,0,0.0,0.0,0.0,,
Honey Lake - Fleming,11/23,5,12,2,14,0.4,2.5,0.4,MALL,AMWI
Honey Lake - Fleming,11/26,7,11,0,11,0.6,0,0.6,MALL,AGWT
Honey Lake - Fleming,11/27,5,7,0,7,0.7,0,0.7,MALL,GADW
Howard Slough,11/23,66,49,0,49,0.7,0.0,0.7,MALL,GADW
Howard Slough,11/26,80,86,3,89,1.1,0.0,1.1,MALL,AGWT
Howard Slough,11/27,48,23,0,23,0.5,0.0,0.5,MALL,AMWI
Kern,11/23,72,177,0,177,2.5,0.0,2.5,GADW,NSHO
Kern,11/26,71,215,0,215,3.0,0.0,3.0,NSHO,GADW
Kesterson,11/23,38,10,0,10,0.3,0.0,0.3,NSHO,MALL
Kesterson,11/26,38,16,0,16,0.4,0.0,0.4,NSHO,AGWT
Little Dry Creek,11/23,69,121,5,126,1.8,0.1,1.8,AMWI,NOPI
Little Dry Creek,11/26,94,161,0,161,1.7,0.0,1.7,AMWI,AGWT
Little Dry Creek,11/27,80,139,1,140,1.7,0.0,1.8,MALL,AGWT
Llano Seco,11/23,31,30,1,31,1.0,0.0,1.0,MALL,NSHO
Llano Seco,11/26,56,44,0,44,0.8,0.0,0.8,NSHO,AMWI
Llano Seco,11/27,34,21,0,21,0.6,0.0,0.6,MALL,AMWI
Los Banos,11/23,66,23,2,25,0.3,0.0,0.4,AGWT,MALL
Los Banos,11/26,89,29,0,29,0.3,0.0,0.3,AGWT,MALL
Los Banos,11/27,28,7,0,7,0.3,0.0,0.3,GADW,MALL
Mendota,11/23,207,173,1,174,0.8,0.0,0.8,AGWT,MALL
Mendota,11/26,255,240,2,242,0.9,0.0,0.9,AGWT,RNDU
Mendota,11/27,91,35,0,35,0.4,0.0,0.4,MALL,AGWT
Merced,11/23,32,45,2,47,1.4,0.1,1.5,MALL,GADW
Merced,11/26,26,26,0,26,1.0,0.0,1.0,GADW,AGWT
Sacramento,11/23,156,189,3,192,1.2,0.0,1.2,NSHO,GADW
Sacramento,11/26,208,387,23,410,1.9,0.1,2.0,RNDU,NSHO
Sacramento,11/27,139,292,3,295,2.1,0.0,2.1,AGWT,NSHO
Salt Slough,11/23,33,9,0,9,0.3,0.0,0.3,MALL,AGWT
Salt Slough,11/26,33,6,0,6,0.2,0.0,0.2,AGWT,AMWI
Salt Slough,11/27,19,3,0,3,0.2,0.0,0.2,AGWT,MALL
San Jacinto,11/23,173,221,0,221,0.8,0,0.8,AGWT,AMWI
San Jacinto,11/26,112,204,0,201,0.5,0,0.6,AGWT,AMWI
Sonny Bono,11/23,9,1,1,2,0.1,0.1,0.2,SCAU,SCAU
Sonny Bono,11/26,23,3,3,6,0.1,0.1,0.3,AGWT,
Sonny Bono,11/27,12,1,10,11,0.1,0.8,0.9,LSGO,ROGO
San Luis,11/23,57,16,0,16,0.3,0.0,0.3,NSHO,AGWT
San Luis,11/26,81,41,0,41,0.5,0.0,0.5,AGWT,MALL
San Luis,11/27,30,21,0,21,0.7,0.0,0.7,MALL,AGWT
Shasta Valley,11/23,19,66,0,66,3.5,0.0,3.5,AGWT,MALL
Shasta Valley,11/26,24,65,0,65,2.7,0.0,2.7,AGWT,MALL
Shasta Valley,11/27,21,11,2,13,0.5,0.1,0.6,AGWT,AMWI
Sutter,11/23,49,46,1,47,0.9,0.0,1.0,NOPI,NSHO
Sutter,11/26,64,39,0,39,0.6,0.0,0.6,AMWI,NOPI
Sutter,11/27,29,21,0,21,0.7,0.0,0.7,NSHO,AMWI
Volta,11/23,41,12,0,12,0.3,0.0,0.3,MALL,AGWT
Volta,11/26,55,7,0,7,0.1,0.0,0.1,MALL,AGWT
Volta,11/27,22,4,0,4,0.2,0.0,0.2,MALL,NOPI
West Bear Creek,11/23,33,33,1,34,1.0,0.0,1.0,WODU,MALL
West Bear Creek,11/26,47,26,0,26,0.6,0.0,0.6,MALL,AMWI
West Bear Creek,11/27,21,7,0,7,0.3,0.0,0.3,AGWT,MALL
Wister,11/23,120,155,30,185,1.3,0.3,1.5,AMWI,GADW
Wister,11/26,201,194,24,218,1.0,0.1,1.1,AMWI,AGWT
Wister,11/27,67,39,8,47,0.6,0.1,0.7,AMWI,GADW
Yolo,11/23,55,113,0,113,2.1,0.0,2.1,NSHO,AGWT
Yolo,11/26,46,135,0,135,2.9,0.0,2.9,AGWT,NSHO
Yolo,11/27,116,52,3,55,0.4,0.0,0.5,NOPI,AGWT
Ash Creek,11/30,11,10,3,13,0.9,0.3,1.2,AGWT,LSGO
Ash Creek,12/3,6,4,0,4,0.7,0.0,0.7,MALL,AMWI
Ash Creek,12/4,4,3,0,3,0.8,0.0,0.8,MALL,
Butte Valley,11/30,2,9,0,9,4.5,0.0,4.5,NSHO,MALL
Butte Valley,12/3,1,5,0,5,5.0,0.0,5.0,AGWT,NSHO
Butte Valley,12/4,0,0,0,0,0.0,0.0,0.0,,
China Island,11/30,11,1,0,1,0.1,0.0,0.1,AMWI,
China Island,12/3,18,12,0,12,0.7,0.0,0.7,AGWT,AMWI
China Island,12/4,7,5,0,5,0.7,0.0,0.7,AGWT,AMWI
Colusa,11/30,37,64,1,65,1.7,0.0,1.8,NSHO,NOPI
Colusa,12/3,91,159,0,159,1.7,0.0,1.7,NSHO,AGWT
Colusa,12/4,52,70,0,70,1.3,0.0,1.3,AGWT,AMWI
Delevan,11/30,133,431,10,441,3.2,0.1,3.3,NSHO,GADW
Delevan,12/3,210,740,8,748,3.5,0.0,3.6,AGWT,NSHO
Delevan,12/4,171,242,15,257,1.4,0.1,1.5,AGWT,NSHO
Delta- Twitchell,11/30,9,14,2,16,1.6,0.2,1.8,AGWT,AMWI
Delta- Twitchell,12/3,11,20,0,20,1.8,0.0,1.8,MALL,AGWT
Freitas North,11/30,24,72,0,72,3.0,0.0,3.0,AGWT,MALL
Freitas North,12/3,7,22,0,22,3.1,0.0,3.1,AGWT,MALL
Freitas South,12/3,22,73,7,80,3.3,0.3,3.6,AGWT,MALL
Freitas South,12/4,5,5,0,5,1.0,0.0,1.0,MALL,
Gadwall,11/30,8,4,0,4,0.5,0.0,0.5,NSHO,AMWI
Gadwall,12/3,21,10,0,10,0.5,0.0,0.5,AGWT,CITE
Gadwall,12/4,12,1,0,1,0.1,0.0,0.1,CANV,
Gray Lodge,11/30,183,286,8,294,1.6,0.0,1.6,NSHO,GADW
Gray Lodge,12/3,279,438,22,460,1.6,0.1,1.6,AMWI,GADW
Gray Lodge,12/4,184,198,10,208,1.1,0.1,1.1,AMWI,NSHO
Grizzly Island,11/30,65,25,0,25,0.4,0.0,0.4,NOPI,AGWT
Grizzly Island,12/3,142,77,0,77,0.5,0.0,0.5,AGWT,NSHO
Grizzly Island,12/4,97,26,0,26,0.3,0.0,0.3,NOPI,NSHO
Howard Slough,11/30,13,36,3,39,2.8,0.2,3.0,MALL,AGWT
Howard Slough,12/3,22,63,15,78,2.9,0.7,3.5,MALL,AGWT
Howard Slough,12/4,44,40,0,40,0.9,0.0,0.9,AGWT,GADW
Joice Island,12/4,32,112,0,112,3.5,0.0,3.5,MALL,CITE
Kern,11/30,58,221,2,223,3.8,0.0,3.8,NSHO,GADW
Kern,12/3,70,198,0,198,2.8,0.0,2.8,NSHO,AGWT
Kesterson,11/30,12,8,0,8,0.7,0.0,0.7,NSHO,AMWI
Kesterson,12/3,43,50,0,50,1.2,0.0,1.2,AGWT,MALL
Kesterson,12/4,17,13,0,13,0.8,0.0,0.8,MALL,MALL
Little Dry Creek,11/30,67,190,3,193,2.8,0.0,2.9,AMWI,RNDU
Little Dry Creek,12/3,104,249,6,255,2.4,0.1,2.5,AMWI,MALL
Little Dry Creek,12/4,88,134,0,134,1.5,0.0,1.5,AMWI,MALL
Llano Seco,11/30,23,22,0,22,1.0,0.0,1.0,MALL,AMWI
Llano Seco,12/3,38,47,1,48,1.2,0.0,1.3,MALL,AMWI
Llano Seco,12/4,38,26,4,30,0.7,0.1,0.8,MALL,AMWI
Los Banos,11/30,45,12,0,12,0.3,0.0,0.3,AGWT,AMWI
Los Banos,12/3,93,72,1,73,0.8,0.0,0.8,AGWT,MALL
Los Banos,12/4,74,27,0,27,0.4,0.0,0.4,AGWT,MALL
Mendota,11/30,125,96,1,97,0.8,0.0,0.8,AGWT,MALL
Mendota,12/3,246,392,4,396,1.6,0.0,1.6,AGWT,NSHO
Mendota,12/4,104,41,2,43,0.4,0.0,0.4,AGWT,AMWI
Merced,11/30,14,25,1,26,1.8,0.1,1.9,NOPI,NSHO
Merced,12/3,24,24,2,26,1.0,0.1,1.1,AGWT,NOPI
Sacramento,11/30,112,225,8,233,2.0,0.1,2.1,NSHO,AMWI
Sacramento,12/3,156,160,11,171,1.0,0.1,1.1,NSHO,MALL
Sacramento,12/4,147,166,21,187,1.1,0.1,1.3,AGWT,NSHO
Salt Slough,11/30,8,6,0,6,0.8,0.0,0.8,AGWT,MALL
Salt Slough,12/3,20,13,1,14,0.7,0.1,0.7,AGWT,MALL
Salt Slough,12/4,13,7,0,7,0.5,0.0,0.5,AGWT,MALL
Sonny Bono,11/30,4,0,0,0,0.0,0.0,0.0,,
Sonny Bono,12/3,10,16,2,18,1.6,0.2,1.8,AGWT,NSHO
Sonny Bono,12/4,0,0,0,0,0.0,0.0,0.0,,
San Jacinto,11/30,160,167,0,167,1.0,0.0,1.0,AGWT,NSHO
San Jacinto,12/3,149,169,1,170,1.1,0.0,1.1,AGWT,NSHO
San Luis,11/30,30,20,0,20,0.7,0.0,0.7,AGWT,MALL
San Luis,12/3,55,105,0,105,1.9,0.0,1.9,AGWT,MALL
San Luis,12/4,26,37,1,38,1.4,0.0,1.5,AGWT,MALL
Shasta Valley,11/30,9,37,0,37,4.1,0.0,4.1,AGWT,RNDU
Shasta Valley,12/3,16,42,4,46,2.6,0.3,2.9,AGWT,RNDU
Shasta Valley,12/4,10,2,0,2,0.2,0.0,0.2,AGWT,
Sutter,11/30,38,57,2,59,1.5,0.1,1.6,AMWI,AGWT
Sutter,12/3,61,170,0,170,2.8,0.0,2.8,AGWT,AMWI
Sutter,12/4,56,83,1,84,1.5,0.0,1.5,AGWT,AMWI
Volta,11/30,29,19,0,19,0.7,0.0,0.7,AGWT,MALL
Volta,12/3,49,56,3,59,1.1,0.1,1.2,AGWT,MALL
Volta,12/4,25,10,0,10,0.4,0.0,0.4,MALL,AGWT
West Bear Creek,11/30,20,11,0,11,0.6,0.0,0.6,AGWT,MALL
West Bear Creek,12/3,25,66,0,66,2.6,0.0,2.6,AGWT,MALL
West Bear Creek,12/4,16,14,0,14,0.9,0.0,0.9,AGWT,MALL
Willow Creek,11/30,102,128,18,146,1.3,0.2,1.4,AMWI,GADW
Wister,12/3,198,377,74,451,1.9,0.4,2.3,AMWI,LSGO
Wister,12/4,67,37,17,54,0.6,0.3,0.8,LSGO,AMWI
Yolo,11/30,143,107,0,107,0.7,0.0,0.7,AGWT,NSHO
Yolo,12/3,181,250,1,251,1.4,0.0,1.4,AGWT,NSHO
Yolo,12/4,121,76,0,76,0.6,0.0,0.6,AGWT,NOPI
Ash Creek,12/7,2,2,1,3,1.0,0.5,1.5,AMWI,CAGO
Ash Creek,12/10,8,11,2,13,1.4,0.3,1.6,MALL,AMWI
Ash Creek,12/11,6,14,0,14,2.3,0.0,2.3,AMWI,MALL
Butte Valley,12/7,0,0,0,0,0.0,0.0,0.0,,
Butte Valley,12/10,2,3,0,3,1.5,0.0,1.5,MALL,AMWI
Butte Valley,12/11,1,0,2,2,0.0,2.0,2.0,CAGO,
China Island,12/7,9,6,0,6,0.7,0.0,0.7,AGWT,WODU
China Island,12/10,18,49,1,50,2.7,0.1,2.8,AGWT,NSHO
China Island,12/11,17,5,0,5,0.3,0.0,0.3,MALL,CITE
Colusa,12/7,78,235,4,239,3.0,0.1,3.1,NSHO,AGWT
Colusa,12/10,105,270,8,278,2.6,0.1,2.6,AGWT,GADW
Colusa,12/11,66,152,2,154,2.3,0.0,2.3,AGWT,NSHO
Delevan,12/7,150,579,9,588,3.9,0.1,3.9,NSHO,AGWT
Delevan,12/10,131,422,6,428,3.2,0.0,3.3,NSHO,GADW
Delevan,12/11,145,475,4,479,3.3,0.0,3.3,AGWT,AMWI
Delta- Twitchell,12/7,9,7,7,14,0.8,0.8,1.6,ACGO,AGWT
Delta- Twitchell,12/10,12,28,4,32,2.3,0.3,2.7,AGWT,NSHO
Freitas North,12/7,14,30,0,30,2.1,0.0,2.1,MALL,AGWT
Freitas North,12/10,30,126,0,126,4.2,0.0,4.2,AGWT,MALL
Freitas North,12/11,15,15,0,15,1.0,0.0,1.0,AGWT,MALL
Freitas South,12/7,7,11,0,11,1.6,0.0,1.6,MALL,AGWT
Freitas South,12/10,26,62,0,62,2.4,0.0,2.4,AGWT,MALL
Freitas South,12/11,8,8,0,8,1.0,0.0,1.0,AGWT,GADW
Gadwall,12/7,10,7,0,7,0.7,0.0,0.7,AGWT,
Gadwall,12/10,32,41,0,41,1.3,0.0,1.3,AGWT,CITE
Gadwall,12/11,11,13,1,14,1.2,0.1,1.3,AGWT,NSHO
Grizzly Island,12/7,79,67,0,67,0.8,0.0,0.8,NOPI,AMWI
Grizzly Island,12/10,129,187,0,187,1.4,0.0,1.4,AGWT,NSHO
Grizzly Island,12/11,87,53,0,53,0.6,0.0,0.6,AMWI,NOPI
Honey Lake- Dakin,12/7,1,0,0,0,0.0,0.0,0.0,,
Honey Lake- Dakin,12/10,1,4,0,4,4.0,0.0,4.0,AMWI,
Honey Lake- Dakin,12/11,1,0,0,0,0.0,0.0,0.0,AMWI,
Honey Lake- Fleming,12/7,4,7,1,8,1.8,0.3,2.0,GADW,
Honey Lake- Fleming,12/10,8,14,3,17,1.8,0.4,2.1,MALL,AMWI
Honey Lake- Fleming,12/11,6,5,1,6,0.8,0.2,1.0,MALL,CAGO
Howard Slough,12/7,59,88,9,97,1.5,0.2,1.6,MALL,AMWI
Howard Slough,12/10,88,318,0,318,3.6,0.0,3.6,AGWT,AMWI
Howard Slough,12/11,57,142,1,143,2.5,0.0,2.5,AGWT,AMWI
Joice Island,12/11,26,53,0,53,2.04,0.00,2.04,NSHO,MALL
Kern,12/7,73,208,1,209,2.85,0.01,2.86,NSHO,GADW
Kern,12/10,87,198,1,199,2.28,0.01,2.29,AGWT,NSHO
Kesterson,12/7,42,29,0,29,0.69,0.00,0.69,AGWT,NSHO
Kesterson,12/10,83,150,0,150,1.81,0.00,1.81,AGWT,NSHO
Kesterson,12/11,45,42,0,42,0.93,0.00,0.93,AGWT,MALL
Little Dry Creek,12/7,85,218,0,218,2.56,0.00,2.56,MALL,AMWI
Little Dry Creek,12/10,97,380,1,381,3.92,0.01,3.93,AMWI,MALL
Little Dry Creek,12/11,77,299,2,301,3.88,0.03,3.91,AGWT,AMWI
Llano Seco,12/7,26,49,4,53,1.88,0.15,2.04,AMWI,MALL
Llano Seco,12/10,59,173,9,182,2.93,0.15,3.08,AGWT,AMWI
Llano Seco,12/11,29,70,3,73,2.41,0.10,2.52,AGWT,AMWI
Los Banos,12/7,79,118,0,118,1.49,0.00,1.49,AGWT,MALL
Los Banos,12/10,119,123,0,123,1.03,0.00,1.03,AGWT,MALL
Los Banos,12/11,66,69,1,70,1.05,0.02,1.06,AGWT,AMWI
Mendota,12/7,139,238,8,246,1.71,0.06,1.77,AGWT,AMWI
Mendota,12/10,355,553,6,559,1.56,0.02,1.57,AGWT,AMWI
Mendota,12/11,98,92,0,92,0.94,0.00,0.94,AGWT,MALL
Merced,12/7,21,49,1,50,2.33,0.05,2.38,MALL,NOPI
Merced,12/10,26,54,2,56,2.08,0.08,2.15,MALL,AGWT
Sacramento,12/7,145,316,46,362,2.18,0.32,2.50,NSHO,GADW
Sacramento,12/10,236,480,62,542,2.03,0.26,2.30,GADW,NSHO
Sacramento,12/11,147,273,11,284,1.86,0.07,1.93,AGWT,AMWI
Salt Slough,12/7,12,11,0,11,0.92,0.00,0.92,AGWT,MALL
Salt Slough,12/10,34,20,0,20,0.59,0.00,0.59,AGWT,CITE
Salt Slough,12/11,13,10,0,10,0.77,0.00,0.77,AGWT,MALL
Sonny Bono,12/7,7,4,1,5,0.57,0.14,0.71,NSHO,NOPI
Sonny Bono,12/10,11,2,0,2,0.18,0.00,0.18,AGWT,
Sonny Bono,12/11,9,0,5,5,0.00,0.56,0.56,LSGO,
San Jacinto,12/10,146,301,0,301,2.06,0.00,2.06,AGWT,GADW
San Luis,12/7,48,55,0,55,1.15,0.00,1.15,AGWT,MALL
San Luis,12/10,109,192,0,192,1.76,0.00,1.76,AGWT,MALL
San Luis,12/11,38,80,0,80,2.11,0.00,2.11,AGWT,MALL
San Jacinto,12/7,105,209,0,209,1.99,0.00,1.99,AGWT,AMWI
Shasta Valley,12/7,8,6,0,6,0.75,0.00,0.75,RNDU,MALL
Shasta Valley,12/10,18,41,0,41,2.28,0.00,2.28,AGWT,NSHO
Shasta Valley,12/11,16,15,0,15,0.94,0.00,0.94,AGWT,NSHO
Sutter,12/7,60,102,0,102,1.70,0.00,1.70,AGWT,AMWI
